전라북도,전주,A02,2020-11-29 00:00,구름많음,0,7,None,30
전라북도,전주,A02,2020-11-29 12:00,구름많음,0,7,None,20
전라북도,전주,A02,2020-11-30 00:00,맑음,-1,8,None,10
전라북도,전주,A02,2020-11-30 12:00,맑음,-1,8,None,10
전라북도,전주,A02,2020-12-01 00:00,구름많음,-1,8,None,20
전라북도,전주,A02,2020-12-01 12:00,구름많음,-1,8,None,20
전라북도,전주,A01,2020-12-02 00:00,구름많음,0,9,None,30
전라북도,전주,A01,2020-12-03 00:00,구름많음,1,9,None,30
전라북도,전주,A01,2020-12-04 00:00,맑음,0,8,None,20
전라북도,군산,A02,2020-11-27 00:00,구름많음,3,9,None,20
전라북도,군산,A02,2020-11-27 12:00,맑음,3,9,None,10
전라북도,군산,A02,2020-11-28 00:00,맑음,0,6,None,0
전라북도,군산,A02,2020-11-28 12:00,구름많음,0,6,None,30
전라북도,군산,A02,2020-11-29 00:00,구름많음,0,7,None,30
전라북도,군산,A02,2020-11-29 12:00,구름많음,0,7,None,20
전라북도,군산,A02,2020-11-30 00:00,맑음,-1,8,None,10
전라북도,군산,A02,2020-11-30 12:00,맑음,-1,8,None,10
전라북도,군산,A02,2020-12-01 00:00,구름많음,-1,8,None,20
전라북도,군산,A02,2020-12-01 12:00,구름많음,-1,8,None,20
전라북도,군산,A01,2020-12-02 00:00,구름많음,0,8,None,30
전라북도,군산,A01,2020-12-03 00:00,구름많음,0,9,None,30
전라북도,군산,A01,2020-12-04 00:00,맑음,0,8,None,20
전라북도,정읍,A02,2020-11-27 00:00,구름많음,3,8,None,20
전라북도,정읍,A02,2020-11-27 12:00,맑음,3,8,None,10
전라북도,정읍,A02,2020-11-28 00:00,맑음,0,6,None,0
전라북도,정읍,A02,2020-11-28 12:00,구름많음,0,6,None,30
전라북도,정읍,A02,2020-11-29 00:00,구름많음,-1,7,None,30
전라북도,정읍,A02,2020-11-29 12:00,구름많음,-1,7,None,20
전라북도,정읍,A02,2020-11-30 00:00,맑음,0,8,None,10
전라북도,정읍,A02,2020-11-30 12:00,맑음,0,8,None,10
전라북도,정읍,A02,2020-12-01 00:00,구름많음,-1,8,None,20
전라북도,정읍,A02,2020-12-01 12:00,구름많음,-1,8,None,20
전라북도,정읍,A01,2020-12-02 00:00,구름많음,0,9,None,30
전라북도,정읍,A01,2020-12-03 00:00,구름많음,1,9,None,30
전라북도,정읍,A01,2020-12-04 00:00,맑음,1,8,None,20
전라북도,남원,A02,2020-11-27 00:00,구름많음,2,9,None,20
전라북도,남원,A02,2020-11-27 12:00,맑음,2,9,None,10
전라북도,남원,A02,2020-11-28 00:00,맑음,-2,6,None,0
전라북도,남원,A02,2020-11-28 12:00,구름많음,-2,6,None,30
전라북도,남원,A02,2020-11-29 00:00,구름많음,-1,7,None,30
전라북도,남원,A02,2020-11-29 12:00,구름많음,-1,7,None,20
전라북도,남원,A02,2020-11-30 00:00,맑음,-1,9,None,10
전라북도,남원,A02,2020-11-30 12:00,맑음,-1,9,None,10
전라북도,남원,A02,2020-12-01 00:00,구름많음,-1,9,None,20
전라북도,남원,A02,2020-12-01 12:00,구름많음,-1,9,None,20
전라북도,남원,A01,2020-12-02 00:00,구름많음,0,10,None,30
전라북도,남원,A01,2020-12-03 00:00,구름많음,1,10,None,30
전라북도,남원,A01,2020-12-04 00:00,맑음,0,9,None,20
전라북도,고창,A02,2020-11-27 00:00,구름많음,4,9,None,20
전라북도,고창,A02,2020-11-27 12:00,맑음,4,9,None,10
전라북도,고창,A02,2020-11-28 00:00,맑음,1,6,None,0
전라북도,고창,A02,2020-11-28 12:00,구름많음,1,6,None,30
전라북도,고창,A02,2020-11-29 00:00,구름많음,1,7,None,30
전라북도,고창,A02,2020-11-29 12:00,구름많음,1,7,None,20
전라북도,고창,A02,2020-11-30 00:00,맑음,0,9,None,10
전라북도,고창,A02,2020-11-30 12:00,맑음,0,9,None,10
전라북도,고창,A02,2020-12-01 00:00,구름많음,-1,8,None,20
전라북도,고창,A02,2020-12-01 12:00,구름많음,-1,8,None,20
